oe1-x,oe1-y,oe1-z,oe1-rotx,oe1-roty,oe1-rotz,oe2-x,oe2-y,oe2-z,oe2-rotx,oe2-roty,oe2-rotz,oe3-x,oe3-y,oe3-z,oe3-rotx,oe3-roty,oe3-rotz,oe4-x,oe4-y,oe4-z,oe4-rotx,oe4-roty,oe4-rotz,oe5-x,oe5-y,oe5-z,oe5-rotx,oe5-roty,oe5-rotz,oe6-x,oe6-y,oe6-z,oe6-rotx,oe6-roty,oe6-rotz,intensity
11.0907,-13.4972,0.1868,-0.0011,0.0182,3.2708,-3.8204,-2.9347,-0.1068,0.0009,-0.0031,-16.282,4.5498,-1.4137,0.0076,-0.0,0.029,5.3326,6.0359,-1.1901,-0.0235,0.0001,0.0568,-0.344,4.8051,-19.584,-0.1487,0.2588,0.0279,0.2742,-6.2802,0.379,0.0741,-0.0076,-0.0963,11.6512,63895
11.6167,-8.9005,-0.0726,0.0024,-0.0224,2.8329,5.1536,11.3523,-0.3381,0.0025,-0.0042,-10.6731,-4.9899,-15.5214,-0.0085,-0.0001,-0.0615,12.3415,-5.6088,1.848,-0.0667,0.0003,0.0343,0.42,-0.5605,-4.8314,-0.1508,0.2681,-0.023,-0.8977,-4.6077,-0.8936,-0.0416,-0.0031,-0.1295,10.7408,28530
-6.1521,9.7024,-0.0834,0.0027,-0.0209,2.511,15.1433,6.225,0.098,-0.0009,-0.0076,-2.5429,11.0741,14.7724,0.0341,-0.0,-0.0295,1.7075,0.0547,2.5263,-0.0265,0.0008,-0.027,-0.8318,2.5078,10.1414,-0.2725,-0.1957,0.076,3.0018,7.7191,3.1619,-0.065,0.0083,0.3449,-3.655,64703
-8.3985,-14.312,-0.1014,-0.0026,0.0013,4.7746,5.5122,-7.3322,-0.2079,-0.0021,0.0055,-4.3079,-9.085,-9.9608,0.0221,0.0007,-0.0321,-1.0483,-3.8566,-0.4617,-0.0327,-0.0001,0.0515,0.3776,5.6255,-9.993,-0.3307,0.174,0.0201,-1.6485,-6.9652,-1.0382,0.0536,-0.0066,-0.0949,11.2096,62955
3.8039,-1.817,-0.1487,0.0018,0.0095,-2.4813,3.52,-2.1876,0.3499,-0.0029,-0.0065,-0.7414,1.0032,0.9907,0.0359,-0.0008,0.0934,2.3507,10.1836,-2.6323,0.083,-0.0003,0.0287,-1.1419,6.4539,-15.6698,-1.0989,-0.204,-0.0819,0.0194,5.8616,3.2687,-0.0388,-0.0064,0.3588,-14.5977,35015
-11.7153,-14.4014,-0.1787,0.0013,0.0071,-0.9777,16.7429,-0.1958,-0.2278,0.0,-0.0046,11.9096,8.3733,-14.7295,-0.0242,0.0008,-0.0243,12.4602,0.4806,-2.2242,0.0245,-0.0007,-0.0389,0.1974,2.4004,-15.6706,0.9324,-0.2462,-0.0126,-0.245,6.4587,-1.9022,0.0808,0.0057,-0.065,-7.156,42350
10.3488,-18.7754,0.0502,0.0019,0.0076,-0.3467,19.4755,1.2828,0.1938,0.002,0.0007,-8.3282,-7.0433,-11.9195,0.0405,0.0002,-0.0621,-11.6454,4.2649,-1.7728,-0.005,-0.0009,0.0875,1.0242,2.6275,3.1913,-1.1757,-0.1898,0.087,1.8084,2.7215,0.9576,0.0544,-0.007,0.3593,-7.3922,13421
15.6959,6.3702,-0.0667,0.0016,-0.0015,0.7038,2.7573,-9.3736,0.0304,0.0012,-0.0039,-7.6215,-2.2701,8.0926,-0.0215,0.0006,-0.0612,-13.183,-1.7754,-1.321,0.0051,-0.0001,-0.0046,0.332,2.9101,16.4194,1.1019,-0.0284,-0.056,3.2416,-0.7678,-1.885,-0.0598,-0.0028,-0.0276,-9.2212,17874
4.5119,13.4745,-0.0724,0.002,-0.007,2.8876,6.3474,-4.9805,-0.1953,-0.0029,-0.007,16.6351,10.006,-19.495,0.0448,0.0002,0.0175,-13.9491,3.8252,2.1486,-0.0314,-0.0007,0.0796,-0.6342,-2.5368,-12.0837,-0.1545,-0.2181,0.0264,4.1831,-5.0343,-1.2337,-0.0161,0.0019,-0.004,14.1419,7890
-11.5864,-10.6128,-0.0435,-0.0017,0.0098,0.0988,8.1457,-7.1161,-0.0511,-0.0017,-0.0071,0.797,9.732,-17.5242,0.0941,0.0001,0.041,11.2982,1.9178,0.9607,-0.0216,0.0006,-0.0189,0.2556,2.6694,-14.4658,-0.0656,-0.2555,0.0027,1.8434,0.4125,0.8016,-0.024,0.008,-0.3591,7.7866,43449
-10.8757,1.5078,-0.1654,-0.0002,-0.022,3.8011,-19.0094,2.8705,0.136,0.0027,0.0045,0.3734,-0.5581,5.8545,-0.0125,-0.0003,-0.027,18.6902,-7.7841,2.5674,-0.072,-0.0003,0.0859,-1.4992,-4.7285,-15.9166,-0.4926,0.2637,0.0247,-1.4365,-3.0671,0.3825,0.0321,0.0019,0.2744,11.2144,30314
-19.1795,1.6127,-0.182,0.0024,0.0229,-4.7397,6.8985,2.7185,0.0745,-0.0028,-0.0062,-3.7877,12.9788,-2.5783,0.0933,-0.0005,0.0192,0.008,4.5221,-0.4674,0.0654,0.0006,-0.083,-0.692,4.7805,11.6233,0.4502,0.2463,-0.0485,1.3648,-7.2803,-2.2269,-0.041,-0.0017,-0.2791,-14.8594,29554
0.6801,-1.6078,-0.025,-0.0022,0.0039,-2.6941,1.1096,-3.1545,0.3608,-0.0009,-0.004,10.0269,-2.5183,18.9477,0.0598,-0.001,-0.0114,18.0983,8.7111,0.4168,0.0295,0.0004,-0.0068,1.0152,-4.9285,0.6562,-0.8778,0.2979,-0.014,1.0939,-1.2575,-0.3961,0.0189,0.0025,-0.2075,-15.6735,20588
-7.7124,-10.1149,0.0224,0.0,0.0055,1.1164,13.5998,5.2607,0.0278,0.0024,0.002,10.6289,12.2906,-5.3984,-0.0078,0.0005,-0.009,7.8445,1.0049,2.0129,0.0904,0.0003,0.0889,-0.4337,0.9097,-1.531,0.6625,0.2863,0.0851,2.6839,3.2057,1.0784,-0.016,-0.0069,-0.0985,-5.0199,12032
-13.7707,12.3227,0.1134,-0.0003,-0.018,4.0235,6.5828,-2.3064,0.317,-0.0023,0.0053,-2.2128,3.8803,16.4684,0.0341,0.0009,-0.0345,-16.222,-1.9215,0.408,0.0335,-0.0003,-0.0806,-1.5217,-0.0152,-3.8031,-0.2578,0.0655,0.0182,-4.2266,8.3924,0.9692,-0.0919,0.0042,-0.0879,-0.2169,1583
8.3524,15.004,-0.0787,0.0,-0.0144,3.4832,-17.95,3.4442,0.2642,0.0004,0.005,3.4977,-4.4246,3.0037,0.0136,-0.0005,0.0439,0.4328,-0.4535,-1.6069,0.0452,0.0007,-0.0528,-1.0692,5.2481,4.4907,-0.09,0.3002,0.0156,-0.8483,8.0941,-2.2048,-0.0441,-0.0057,-0.2357,-0.8981,0
-5.3904,4.6081,-0.1664,-0.0029,0.0257,-4.1963,-12.8047,7.2168,0.2231,0.0023,-0.0052,-14.0886,-7.8477,-14.6561,-0.0606,-0.0004,0.0604,-0.6499,4.2046,-1.6821,-0.063,0.0001,0.0728,-1.3439,5.6094,8.1493,-0.2718,-0.0171,-0.0084,2.7702,5.916,-3.2904,0.0674,-0.0068,0.4142,0.8824,29740
11.6563,-14.9737,0.1134,0.0009,-0.0222,1.0956,-8.5407,2.1539,-0.2768,0.0021,0.0044,-5.9461,-12.2923,-1.4426,-0.0543,-0.0007,0.0009,18.2854,8.1968,-1.7512,0.0237,0.0008,0.0809,0.735,-3.8491,-18.4345,0.3512,-0.294,0.0864,-2.736,-1.4276,-1.0713,0.0609,-0.0069,0.407,1.7642,17392
-18.7067,-14.5243,-0.1745,-0.0009,0.002,-1.586,-19.3013,5.9021,0.1003,0.0021,-0.0066,-16.3917,3.6089,19.2481,0.0924,-0.0007,0.0851,-12.5299,4.607,1.0256,-0.077,-0.0004,0.0137,-0.1989,4.7665,-0.7749,0.8342,0.0415,0.0508,-0.8006,4.3555,-1.3535,0.0795,0.0068,-0.2432,5.205,351
13.0097,18.2401,0.1062,0.002,0.0021,-3.7758,-6.6333,3.888,-0.2215,0.0013,-0.003,-10.7172,11.0631,-18.2814,-0.0463,-0.0006,0.0005,-6.2249,3.2161,1.0707,0.0081,0.0003,-0.0504,-0.336,-2.0481,-4.8816,1.052,0.0756,-0.0081,0.5695,-5.4219,-0.521,-0.0828,0.0038,-0.0845,8.1924,50391
-9.3962,17.2925,-0.0295,-0.003,-0.0131,-0.8032,2.1875,8.205,-0.3941,0.0018,-0.0039,-0.6574,-4.2171,-13.1381,-0.0156,-0.0002,-0.0529,13.6914,-5.7401,-2.0242,0.0378,-0.0004,0.0034,0.8421,-4.7543,-15.8266,0.8683,-0.2155,0.057,4.3686,7.9088,-1.3169,-0.062,-0.0042,-0.1719,-10.8499,684
11.9129,-17.1194,0.1353,0.0019,0.0004,0.148,-8.2162,-12.2047,0.0013,0.0014,0.0063,9.477,1.9903,17.099,-0.0059,0.001,-0.0668,7.1726,0.5695,2.2414,0.0278,-0.0001,-0.0825,-0.8846,0.9865,-1.5988,-0.8902,0.2943,0.0572,2.5826,-3.064,-2.7074,-0.0563,0.007,-0.3227,-15.1865,41245
2.4176,11.6604,-0.098,0.0025,0.0256,4.5511,15.9075,9.8237,-0.1774,-0.0027,0.0023,-2.223,1.2067,17.3988,-0.0476,0.0006,-0.0064,7.0181,-4.1462,0.4295,-0.0949,-0.0006,-0.0606,1.2021,6.5636,12.9763,0.3119,-0.1099,-0.0823,-4.072,3.9024,0.0125,-0.0199,-0.0037,-0.1193,-5.9454,61930
-3.2025,-8.1356,0.187,0.0016,-0.0222,3.7151,-10.9544,3.8991,0.065,-0.0001,-0.0079,-18.7807,-3.0424,-13.053,-0.0957,0.0009,-0.0583,-18.8564,3.8115,1.6781,-0.0268,0.0008,0.0424,-0.7733,-4.8223,-3.2306,1.2373,0.0703,0.0632,-4.3371,3.3428,2.1937,0.0304,0.0016,0.2428,2.855,2153
16.7573,-3.5366,-0.1868,0.0011,0.0081,2.7635,15.9564,-6.5361,-0.1787,-0.0019,-0.0035,-10.0291,-10.2357,15.4477,-0.0521,0.0008,0.0379,-15.7787,3.4474,2.3412,-0.0515,-0.001,0.0723,-0.0256,2.2578,8.6583,-0.7383,0.2843,-0.0536,-2.8186,2.7071,0.2886,0.0336,0.0015,-0.3314,-9.5119,1455
-8.4353,11.0087,-0.0101,0.003,-0.015,-3.3465,-16.6195,11.433,0.126,-0.0004,0.002,-12.3924,8.2922,19.9842,0.0216,0.0003,-0.0728,-5.0013,1.3723,-2.6536,-0.0291,-0.0008,-0.0074,0.4805,2.0233,-7.5805,1.2053,0.0223,0.0195,-0.6031,-3.5773,-2.7091,0.0248,0.0026,-0.0182,-9.9328,47210
-6.3207,-19.9362,0.1746,-0.0023,0.0137,2.0544,-7.6585,10.265,0.2073,0.0004,-0.0052,0.777,-9.4217,-18.186,-0.0587,0.0002,0.0813,1.4839,1.8697,-2.2323,0.0679,0.0003,0.0804,-0.7337,-0.3828,-8.2498,-1.2156,0.2796,0.0597,2.4569,-3.0009,1.9095,-0.0776,0.0045,-0.3773,10.1824,58735
10.5169,-19.7543,0.0345,0.0024,-0.0043,3.5808,-7.9215,-9.814,0.2731,-0.0013,0.0055,-4.936,6.1424,6.1117,0.0939,0.0005,0.0697,3.4794,-8.6853,2.8058,0.0636,0.0007,0.0946,-0.8703,2.3843,-1.297,-0.4378,-0.2071,-0.0413,3.2102,-8.0758,0.9532,-0.0856,-0.0055,0.1106,-1.9018,146
-0.5358,9.0276,0.0575,-0.0023,0.0213,-2.1458,6.238,4.136,0.291,-0.0013,0.0052,8.0017,-4.7028,8.3869,-0.0889,0.0005,-0.0664,-4.4057,6.5698,2.1747,0.0318,0.0008,0.0366,-0.2129,-0.538,12.3641,0.0714,0.3037,0.0672,2.0772,-1.2118,-0.61,-0.0194,0.0046,0.2268,5.8466,19881
-14.1958,-9.8337,-0.0267,-0.0017,0.0013,0.2703,5.6322,6.5573,0.0416,-0.0014,-0.0001,5.9999,-11.4479,-12.7036,0.0702,0.0006,0.0909,1.2129,-6.1535,-0.0116,-0.0794,0.0009,0.0864,1.0117,4.2874,-6.0619,-0.5522,-0.1778,-0.084,-3.6129,7.1022,-2.7454,-0.0992,-0.0003,-0.0827,-1.2887,51147
12.8851,-15.0252,0.0511,-0.0015,-0.0161,1.0068,-13.1723,-7.7661,-0.0826,0.0005,0.0015,8.1914,-8.4848,-6.6294,0.0952,0.0009,-0.0612,3.7547,2.4464,1.642,0.019,0.0004,-0.0842,-0.2638,-4.6852,4.4465,0.3344,-0.2781,0.0496,-1.6033,0.7794,0.7149,-0.0865,0.0055,-0.0127,0.9982,59743
-9.9057,-1.3838,0.0953,-0.0013,0.0081,4.0336,-9.5053,7.0802,0.3361,0.0016,-0.0045,-6.4409,8.0815,-6.7842,-0.0184,0.0009,0.0888,-15.5579,-3.3138,-2.879,-0.0148,-0.0005,-0.0783,0.5543,2.9173,13.9388,0.2929,-0.3012,0.0719,-1.8072,3.0876,1.6461,0.0744,-0.0061,-0.1314,14.6045,23
12.5855,2.6463,-0.042,0.0011,0.0233,3.7204,-9.7479,0.4646,0.3955,-0.0025,0.005,-11.9312,-0.2551,3.5201,0.0045,-0.0002,-0.0951,13.138,1.058,0.3218,-0.0787,-0.0001,-0.0005,-1.5518,3.6024,-2.708,-0.2765,0.2155,0.006,2.9983,-4.0605,-0.7449,0.0532,-0.0042,0.1179,-7.9084,0
-18.4777,-10.088,-0.0941,0.0004,-0.0223,4.4606,12.5159,4.0806,0.293,0.0015,-0.0014,6.9176,12.2445,12.3432,-0.0986,0.0004,-0.0756,-3.1525,3.3112,-1.3427,-0.0956,0.0008,-0.0365,-0.2749,3.6713,-4.9799,-0.8216,0.0541,-0.041,-3.8663,-1.7707,-1.5142,0.057,-0.0086,0.4351,-1.568,29484
-13.9062,16.5898,0.0734,-0.0012,-0.0176,4.2465,1.2853,-1.8108,0.2907,-0.0017,0.0075,-16.9807,8.2255,-10.5167,0.0967,0.0008,-0.0312,0.0316,-2.0826,2.2599,-0.0247,0.0003,0.0588,0.0927,2.7234,-0.0335,-0.6112,-0.2807,-0.0501,-1.4617,5.409,-1.4984,-0.05,-0.0073,-0.2739,8.5041,46152
13.8157,10.9735,0.0119,-0.0022,0.0156,0.8004,-10.8285,-3.9884,-0.2536,-0.0013,0.0031,-2.7086,-5.1566,17.6227,0.0759,0.0003,0.036,1.6563,-0.2885,-0.2533,0.0193,0.0004,0.0044,0.9515,-0.2687,-18.8589,0.0522,0.1145,0.0644,1.5923,2.2768,-0.5155,-0.0431,-0.0084,0.4162,9.1676,61496
-7.4446,9.0978,0.0212,-0.0011,0.0173,-0.4344,4.0798,10.1876,-0.1251,0.0005,-0.0077,-6.3065,-6.8649,-0.5955,-0.0209,0.0003,0.0567,-16.8705,1.6204,2.1613,0.0198,0.0004,-0.0639,-1.4177,-6.4028,-11.9914,0.6649,0.0524,-0.0578,-2.0904,0.5802,-3.2228,0.0725,-0.0006,0.1546,-13.4005,6541
7.665,5.2688,-0.1136,0.0,-0.0143,-1.8241,-11.9642,-7.0121,0.1525,0.0003,0.0053,-19.8503,-3.1026,-14.5025,-0.0284,0.0007,-0.0509,0.0138,-1.6568,0.3446,-0.044,-0.0009,-0.0174,0.4045,2.7015,-5.3522,-0.8302,0.0282,-0.012,4.4973,5.4425,1.4841,0.0509,-0.0031,-0.3257,15.2486,499
-6.5524,3.7556,0.0977,0.0029,0.0052,2.3117,18.5293,-11.4989,-0.3309,0.0014,0.004,16.5744,-10.2901,-3.6857,-0.0069,-0.0002,0.0413,1.1911,-7.3771,-0.044,0.0393,0.0007,-0.008,-1.1121,0.3959,-4.5417,0.7495,0.0701,0.0523,3.6535,3.142,1.7237,0.0326,0.0018,-0.071,-9.5378,21105
-11.2715,-4.9098,-0.0803,-0.0028,-0.0093,-2.4956,-18.1765,6.6882,-0.2871,-0.0016,-0.0074,7.5166,-2.0952,-19.0487,-0.0776,-0.0009,0.0426,-2.4865,-2.0775,-0.505,-0.0582,0.0005,-0.0494,0.1066,4.2017,-14.0547,0.5278,0.1612,0.0089,-0.8581,-5.6401,1.785,-0.0768,0.0006,0.4391,6.7041,57286
0.8002,3.7613,-0.1027,-0.0001,0.0065,-4.5774,-18.7033,6.3806,0.2367,0.0017,-0.0033,12.5409,8.3164,-15.2535,0.0927,-0.0004,0.0835,-3.068,-5.4864,-0.6787,0.029,-0.0001,0.065,-1.2006,-1.9689,4.84,0.0905,-0.0326,-0.035,-4.072,-0.3551,-0.1934,-0.0691,-0.0034,-0.3901,9.3175,20534
-11.4619,-14.3585,-0.1974,-0.0025,0.0145,4.3144,16.8276,-5.7697,0.3028,-0.0,-0.0042,-1.752,-3.7127,-15.102,-0.0426,-0.0001,0.0439,-16.7857,2.685,-2.5333,-0.068,-0.0007,0.0375,1.3333,-2.0232,2.5175,-1.2185,0.2395,0.0499,-1.7479,2.6712,3.2444,-0.03,0.0015,-0.283,13.1393,18829
-11.3978,-5.5283,0.0181,-0.0005,-0.0051,-4.1247,-17.0991,6.4447,-0.2734,-0.0006,0.0073,11.0787,0.3473,0.6001,-0.0495,0.0007,-0.0487,6.1649,1.0222,-2.0607,-0.0471,-0.0008,-0.001,1.063,2.2955,3.3643,0.4255,0.0091,-0.0354,-0.2083,2.4249,-0.9758,-0.0953,0.0056,-0.1966,-10.5518,57950
6.2536,12.7712,-0.0198,0.0028,0.0158,-2.7041,17.3737,3.1495,-0.0083,0.0016,-0.0032,15.64,1.4819,9.663,-0.0965,0.0005,0.0604,-0.6386,-4.9753,-2.7153,0.0639,0.0003,-0.0674,0.7256,0.3013,-14.5101,0.1228,0.0156,0.0059,-3.1375,6.0835,-3.2272,0.0463,0.0048,0.3783,-14.9006,47766
-9.7096,0.0361,-0.0987,0.0016,-0.0032,0.4408,3.8219,5.3016,-0.356,-0.0003,0.0043,2.4316,10.2026,14.6812,-0.0191,0.0004,-0.0404,-7.7819,1.3559,-0.8911,0.0218,0.0001,0.0566,-0.717,0.2935,6.9554,0.0239,0.2807,-0.032,4.4785,-2.0675,-1.0114,-0.0104,-0.003,-0.3116,0.1315,43125
8.1955,7.2668,0.198,0.0012,0.0217,4.3482,-3.2045,-4.8549,0.148,0.0023,0.0017,10.041,1.3038,-3.7539,-0.0068,-0.0005,0.0795,18.9542,-4.4962,0.3472,-0.0759,-0.0008,0.0195,-0.2651,-4.3693,-17.4012,0.1012,0.2928,0.0411,-2.6447,5.7266,0.7582,0.0163,0.0006,0.1208,-9.9194,290
-1.7047,-19.6596,0.1616,0.0023,0.0204,-3.7817,2.2598,0.6827,-0.0433,0.0029,0.0066,2.2089,4.9217,6.3022,0.0905,-0.0007,0.0531,9.6373,-0.7339,-1.4966,0.0227,0.0002,-0.0216,-0.651,6.1348,9.6858,0.582,-0.2119,0.024,-4.3797,-1.6286,-2.0025,-0.0589,0.0068,-0.3972,-15.1035,1
-6.6301,8.0271,-0.0017,0.0002,-0.0129,-2.9392,-5.1139,6.5316,-0.042,-0.0026,-0.0049,10.8006,10.5654,-11.1337,0.0687,0.0006,0.0069,-1.9632,3.9948,1.4977,0.0599,0.0008,-0.012,-0.2931,5.044,3.2302,-0.7985,-0.0412,0.0279,-2.8389,4.3947,0.952,0.0719,-0.0013,0.1421,3.6704,60302
7.0097,-4.4416,-0.1793,-0.0018,0.0008,4.3869,11.2885,-12.1516,0.0672,-0.0013,0.001,3.8575,8.3386,9.1544,-0.0207,-0.0002,-0.0736,-5.1426,-3.1652,2.3162,0.0278,-0.0002,0.006,1.1718,0.611,-1.0451,-0.3631,-0.0521,0.0475,4.3142,1.9696,2.7827,0.0438,0.008,0.1826,15.6486,30093
-15.0277,3.6724,0.1797,-0.0015,-0.0095,1.5073,7.0523,-4.4613,0.3459,0.0002,-0.0021,10.9741,-8.8771,-0.5677,-0.063,0.0006,-0.0168,13.9455,-4.9099,-1.1132,0.0694,0.0004,0.0933,-0.9039,3.6492,-9.3885,0.6462,0.2705,0.0852,1.1405,6.4262,-1.9465,0.045,-0.008,0.2987,16.0555,22425
-13.0161,-5.0224,-0.1858,0.0013,0.0117,-4.2615,-2.1898,3.6297,0.1001,0.0001,-0.0044,8.1621,-3.4327,1.8003,0.0341,-0.001,-0.0185,-10.5531,7.4374,-2.741,0.0214,0.0001,0.0422,-0.2135,-0.4861,12.6178,-1.061,-0.2597,-0.0408,4.4473,-6.2253,-1.4249,-0.0959,-0.0005,0.1087,9.2247,22439
-12.2954,19.4515,-0.154,-0.0008,-0.0169,3.6778,11.9217,-2.7376,-0.3724,-0.0026,-0.0034,-0.7005,-2.6559,-11.748,0.0967,0.0007,-0.0637,-13.0233,-0.0929,1.7539,-0.0023,-0.001,-0.0911,-0.2242,-2.9049,-15.8,0.3984,0.2745,-0.0045,-3.0624,-5.6108,-0.5735,-0.0706,0.0083,0.0231,-15.485,22508
-4.3811,3.8057,0.0147,0.0006,-0.006,3.7052,13.2914,-4.7572,0.212,0.0025,-0.0051,-7.1791,-10.8815,10.8121,-0.0641,-0.0008,0.0971,-16.9952,9.9484,-2.0382,0.0723,-0.0004,0.0552,0.6847,4.5018,0.8986,-0.9081,0.1698,-0.022,1.2266,8.4982,2.1921,-0.0334,-0.0046,0.445,-7.8126,0
-19.1629,-9.1985,0.1487,-0.0014,0.0123,-0.8925,-8.545,9.4168,0.3851,-0.0008,0.0069,-1.0716,11.2411,-1.1112,0.0429,0.0008,-0.0151,-5.0426,3.8059,2.4766,0.0889,-0.0003,-0.0665,0.1119,2.2281,4.4412,-0.2278,-0.1585,0.0478,1.446,3.3911,1.1959,-0.0369,-0.0074,0.3137,14.1054,49542
-6.4863,1.896,0.1123,0.0027,-0.0113,3.0024,18.5179,10.2023,-0.2037,-0.0029,-0.0041,3.9617,2.9371,13.3708,0.093,-0.0005,-0.0891,-13.8667,-0.8731,2.0919,0.0601,0.0008,-0.0413,0.0772,4.5336,1.1875,-0.031,-0.2825,-0.0243,3.843,-4.4877,0.9574,0.0197,0.0036,0.1377,-8.8012,14
7.7097,-12.3225,0.0508,0.0028,-0.0161,1.3025,-11.1738,1.8414,-0.1146,0.0021,0.0058,-6.5922,-5.142,-17.8937,-0.0017,-0.0006,0.0722,10.7974,0.9042,1.3484,0.0173,0.0008,0.0114,1.2748,4.3929,2.3151,0.7791,-0.1449,0.0327,0.3228,0.6581,-1.0985,-0.0616,0.0062,0.2293,11.9331,11247
-5.4033,-11.7681,-0.1269,-0.0015,0.0157,3.2239,-2.0819,-2.4616,-0.0255,-0.0023,0.0035,-19.7309,4.6814,15.269,0.0807,0.001,0.0063,19.7531,-3.8171,0.0919,0.053,-0.0006,0.0748,0.2542,3.8136,-18.5616,0.6359,-0.2118,0.0182,1.1466,5.0905,2.0362,-0.0966,0.0038,-0.4164,-8.7064,63444
14.1154,4.6075,-0.043,0.0008,-0.0038,-0.8788,-5.5324,7.635,0.2431,-0.0016,0.0037,-13.3006,1.9529,2.7828,0.048,0.0005,-0.0841,-19.8403,-9.2672,0.3226,0.0821,0.0006,-0.0722,-1.0983,2.2922,13.2926,0.5957,-0.1673,0.0771,3.5006,5.8868,-2.0811,0.0343,-0.0023,0.2417,-13.8072,23
