oe1-x,oe1-y,oe1-z,oe1-rotx,oe1-roty,oe1-rotz,oe2-x,oe2-y,oe2-z,oe2-rotx,oe2-roty,oe2-rotz,oe3-x,oe3-y,oe3-z,oe3-rotx,oe3-roty,oe3-rotz,oe4-x,oe4-y,oe4-z,oe4-rotx,oe4-roty,oe4-rotz,oe5-x,oe5-y,oe5-z,oe5-rotx,oe5-roty,oe5-rotz,oe6-x,oe6-y,oe6-z,oe6-rotx,oe6-roty,oe6-rotz,intensity
3.8575,-12.6079,-0.1392,0.0009,-0.0145,-0.1809,-14.5466,-1.7603,0.0147,-0.0008,0.0011,8.2304,-6.8495,-9.3321,0.095,-0.0003,-0.0469,-19.6744,8.8238,1.4725,0.0404,-0.0,0.0087,0.8568,5.7759,-5.0823,-1.0658,0.051,0.0421,-0.7303,-8.0651,1.8162,-0.0778,0.0084,-0.3298,0.1382,10766
4.3097,-6.1699,-0.0518,-0.0012,0.0016,-3.4752,11.7158,-11.8693,0.0241,-0.002,-0.0018,-5.9614,-11.5425,-8.0902,0.0426,0.0009,0.0841,-0.2286,0.0115,-0.2899,0.0875,-0.0008,-0.0386,0.2083,-6.0946,6.1951,1.1691,-0.032,0.0094,-2.6337,-1.9696,2.8036,0.0976,0.0043,0.2967,-1.5292,49857
-17.1668,-8.9703,-0.0446,0.0024,-0.0275,0.853,-16.483,7.0355,0.103,-0.0019,-0.0073,-15.3019,-4.1053,9.6463,-0.0509,-0.0007,0.0642,8.8448,-7.4805,-1.3798,-0.0473,-0.0009,-0.0011,0.3518,6.1714,13.1669,0.979,0.1496,0.0676,1.0084,-4.0712,0.8298,-0.0123,0.0011,-0.4142,-9.2455,40959
17.5118,-1.5883,0.1375,0.0015,-0.0133,-0.7181,-15.559,3.6921,-0.3036,0.0001,0.0071,4.8646,-11.3349,15.6828,0.0509,0.0008,-0.0584,6.025,3.865,1.281,-0.0483,-0.0001,-0.0791,-1.0276,-5.375,-17.2257,-0.5235,-0.215,-0.0268,-3.2507,-7.4504,0.9446,-0.0997,-0.0051,-0.3788,-0.292,0
7.3006,-0.2495,0.1137,0.0023,0.0151,-4.3215,-2.1139,0.8956,0.2687,-0.0014,-0.0026,18.8849,1.9051,16.0074,-0.0413,0.0003,-0.0786,-4.6349,8.6547,0.3207,-0.0784,0.0003,0.0254,0.4307,-4.6852,6.4953,-0.6261,0.2847,0.0627,2.0159,-3.9932,-0.5306,-0.0285,-0.0069,0.0742,-7.9455,2577
-3.5744,14.7871,0.1585,0.0004,-0.0019,4.6774,-6.8275,-10.8446,0.0051,-0.0013,-0.0064,1.709,-10.5059,-7.9429,-0.0792,-0.0008,0.0532,-2.5009,-9.1471,-1.8552,-0.0168,0.0,-0.074,-0.7199,2.8626,17.7365,-0.7119,0.2703,0.0068,0.4584,-1.5388,1.9175,-0.0946,0.008,-0.3747,15.7017,51316
-2.8129,16.7492,0.1756,-0.0013,-0.0205,-3.5195,-11.6298,-4.323,-0.0272,0.0015,-0.0048,-13.2919,0.3811,12.4355,-0.0114,-0.0005,0.0386,-16.4106,8.783,0.1683,0.0835,-0.0001,0.044,-0.1694,-1.5607,-14.4209,0.1923,0.1613,-0.0723,1.0766,2.3023,-2.9464,0.0,0.0019,0.4478,11.8624,16364
-13.1363,-17.9003,0.0556,0.0023,0.0087,3.3894,7.9492,5.471,-0.009,-0.0022,0.0041,6.4536,-10.2642,-15.1084,0.0747,-0.0002,0.0452,-3.1677,1.688,1.5321,0.0839,-0.0002,-0.0958,1.067,-3.2752,-6.5412,-0.5666,0.2973,0.0807,1.582,-2.4722,0.6053,-0.0332,-0.0067,-0.1688,-5.3171,40596
9.0416,-0.2184,0.0141,-0.0016,-0.0127,-0.6253,0.2061,-12.37,-0.0171,0.002,-0.0078,-7.7434,5.5006,11.6325,-0.0761,0.0003,0.031,9.4125,2.4019,1.5747,-0.0595,-0.0002,0.0156,-0.402,3.9074,13.4839,1.2333,0.0903,0.0443,0.8708,-5.8599,-3.0151,0.0705,-0.0049,0.0034,8.553,7467
-2.1632,-17.7266,0.1212,0.0007,-0.0269,-3.8387,7.4457,-12.041,-0.0187,0.002,0.0062,-5.2259,-11.3997,10.6439,0.0044,0.0002,0.0969,-16.4321,-5.0299,-2.2835,-0.095,0.0004,-0.0573,-0.8842,4.4964,-1.6761,0.7677,0.219,-0.079,-4.4704,-6.0638,-0.4064,0.0535,0.0021,-0.144,-2.3681,0
-7.7997,7.569,-0.0177,0.0022,0.0214,1.7463,9.1515,-7.0177,0.2141,0.0025,0.0034,10.7757,-2.8926,-3.8952,0.0387,0.0006,-0.0112,-12.3168,-7.0135,-0.2842,0.0721,-0.0002,-0.0594,0.1058,5.9848,-3.6515,0.4756,0.0997,-0.0314,3.0625,6.7851,-3.1262,0.0525,0.0028,-0.2247,-4.4611,51640
-15.8064,-14.0447,0.1336,-0.0026,0.0234,3.0988,4.2241,-1.8516,-0.1391,0.0006,0.0017,-10.8152,-3.5778,-15.8026,0.0849,0.0005,0.0073,-8.2137,-7.4788,-2.8652,-0.084,-0.0,-0.0632,1.0005,-2.7981,1.9988,-0.9089,0.1893,-0.0134,-3.8618,-8.4815,3.0212,-0.0986,-0.0009,-0.0537,1.2274,52688
-10.9346,-7.1726,0.0076,0.0001,-0.024,4.1389,6.607,8.8425,-0.334,-0.0002,0.0028,-8.327,2.4547,11.1502,0.0282,-0.0001,-0.0508,-16.1623,-8.5194,-1.1047,0.0832,-0.0007,-0.0403,-0.4873,3.0393,7.1092,0.3545,-0.1384,-0.0745,4.0054,-1.5945,-2.485,-0.0919,-0.0009,-0.1776,-13.6805,10163
-6.1437,-6.876,-0.0858,0.0021,-0.0041,0.9916,-11.6393,4.6145,-0.1885,0.0004,-0.0059,3.6184,4.7272,-1.8867,0.0644,-0.0001,-0.0121,-12.9856,-0.806,2.156,0.0005,0.0003,0.0728,-0.1709,-5.3024,-17.6736,-0.3985,0.0718,-0.0353,2.1054,6.2311,-1.7947,0.0014,-0.0017,-0.1213,-15.2249,28014
-15.258,-8.6191,0.0774,-0.0019,-0.0073,4.7712,10.2161,3.8817,0.008,-0.0002,0.0045,-14.7932,10.5361,-18.6309,0.0707,-0.0004,0.0877,9.8987,-9.0825,-0.252,0.0683,0.0002,0.0845,0.718,-5.525,-13.5335,0.3104,-0.2426,-0.02,-0.3805,2.1773,-1.1076,0.0695,0.0069,0.3212,-7.3739,13812
-12.7382,-2.5054,0.0636,0.0017,-0.0255,4.6948,-3.5331,2.8162,-0.205,-0.0012,-0.0,11.5219,11.229,-1.8203,-0.0001,-0.0003,-0.0449,-11.1589,-2.0582,-1.2391,0.0162,0.0002,0.005,-0.1389,-3.2292,-18.5803,0.0093,-0.2107,-0.0827,-4.2077,2.0544,2.1011,0.0802,0.0078,-0.2482,-12.5492,29193
-12.0183,19.8136,-0.1324,-0.0029,0.0231,-2.3044,19.3716,5.9568,-0.184,-0.0012,0.0009,-1.6961,-4.8934,16.8138,-0.0869,0.0007,-0.0231,-15.1936,-5.2982,1.947,-0.0649,0.0007,0.0141,-1.3253,-5.7378,11.3059,0.5717,0.1432,-0.0396,-2.2743,-6.71,-1.617,-0.0018,0.0042,-0.4172,-4.3775,18896
17.8266,-4.2935,-0.1402,-0.0016,-0.0164,-0.123,-0.5209,-4.5344,-0.3929,-0.0018,0.0067,14.8612,8.7606,5.3732,0.0169,0.0003,-0.0755,5.1657,5.1319,2.0593,-0.0544,0.0002,0.0177,0.603,1.2195,11.624,-1.2856,-0.1362,0.0373,-3.7884,-3.0581,-1.3513,-0.0396,0.0042,0.2092,-10.4012,60556
-1.3354,0.8795,-0.0751,-0.0003,-0.0001,3.9341,1.81,8.4023,-0.1767,0.0004,-0.0033,-16.824,-10.5254,-7.9152,-0.0059,-0.0006,-0.0928,-5.933,5.0756,0.3466,0.0202,-0.0008,-0.0442,0.6161,-2.0251,4.2183,0.3762,0.2677,-0.0616,1.1242,-0.4274,1.0256,-0.0732,-0.0086,-0.0898,-15.9086,42690
-10.5776,-0.5946,0.1082,-0.001,0.0238,1.1562,-8.7562,-8.6936,0.3651,0.0011,0.0033,-17.5604,10.2691,6.6828,0.0226,-0.0003,0.0415,10.1719,-1.216,1.2813,-0.0911,0.0002,0.0392,-0.8634,-3.2003,-0.9097,0.0133,0.0712,-0.049,-0.071,-0.3408,0.2469,0.0325,0.0031,0.1027,0.7889,39132
8.6664,19.6621,0.0607,0.0007,-0.0041,0.3043,10.6104,-4.3704,0.0318,0.0012,0.0066,6.6992,-0.8283,8.5605,0.0579,0.0009,0.0883,5.499,9.2307,2.6468,0.072,0.0006,0.0492,1.1542,-0.7524,-16.6224,-0.9188,0.2049,-0.0303,1.9278,1.143,1.8294,-0.0027,-0.0078,0.2428,15.6194,10632
-0.2519,-7.2503,-0.0806,-0.0001,-0.0197,-1.9845,-0.2597,-0.0093,0.2495,-0.001,-0.003,5.1604,4.0934,-18.3055,-0.0517,-0.0005,0.0531,-0.8518,1.2977,-1.796,0.0335,-0.0003,0.0849,-1.2087,-5.9519,17.1494,0.1778,-0.3119,-0.0265,0.214,7.8995,-1.4694,0.0793,-0.0068,-0.2252,-7.6713,56045
-13.8825,14.9441,-0.1988,-0.003,0.0273,-0.447,11.4097,-4.5325,-0.1924,-0.0012,0.0009,-7.5823,-10.2642,17.8526,0.0978,-0.0001,-0.0387,17.9109,-1.2743,-2.647,0.0433,0.0008,-0.0801,-0.078,3.5108,15.8081,0.6169,0.2546,-0.0133,-1.731,0.7366,-0.4999,0.0622,-0.0063,0.0185,9.2154,10350
-9.9724,0.9452,-0.1882,-0.0016,-0.0242,-4.3585,-3.0887,4.2977,-0.3033,-0.0011,-0.0066,15.5562,-10.2937,6.8873,-0.0189,-0.0,0.0773,17.4598,-5.5013,0.1235,-0.098,-0.0006,0.015,0.5194,6.5603,-5.3312,0.454,0.2199,-0.038,-4.0457,2.0859,-2.3271,-0.0325,-0.0003,0.1918,-2.4645,0
13.1369,-12.7448,-0.1464,0.0029,-0.0239,-1.4628,3.7382,-1.3512,0.3582,-0.0011,-0.0035,-6.197,-7.5664,15.8234,0.0731,0.0008,0.0308,-13.1524,-5.5768,2.3249,-0.0035,0.0007,0.0785,-0.8689,-5.7596,-0.3247,1.0036,0.2711,0.0329,0.1454,0.3754,1.8742,-0.0405,0.0041,-0.4149,-4.2229,18983
-9.0855,-18.762,0.0459,-0.0023,-0.0124,-4.3537,-3.5177,9.4346,-0.0191,-0.0028,0.0045,-1.6341,11.628,-16.1941,0.0444,0.0009,-0.0015,-11.161,2.0315,-1.7616,-0.0144,0.0009,-0.0633,0.4396,3.3247,9.5758,-0.7946,-0.0945,0.0699,-1.2715,7.4418,1.6693,-0.0561,-0.0016,0.3858,-6.7108,61594
-7.7063,17.874,0.1159,0.0011,-0.008,4.6952,4.2932,-1.5216,0.1695,-0.001,-0.001,-12.6529,0.0824,11.6683,-0.0613,-0.0005,0.0348,3.2301,-0.2564,2.4971,-0.0166,-0.0009,0.0782,0.455,2.3837,4.8684,-0.8921,-0.2979,0.0366,-1.9132,-0.4599,0.5901,-0.0958,0.0031,-0.2527,12.9145,49103
4.2899,9.4787,-0.0115,0.0005,-0.0002,-3.6234,8.3993,-4.4094,0.0496,0.0006,-0.0013,18.2174,-9.3976,-9.3907,0.0311,0.001,-0.0057,1.0573,6.9777,-0.9837,-0.0476,0.0002,-0.0246,0.7859,-2.8078,19.1293,-1.1027,0.2203,0.0473,0.4267,2.0314,1.0399,-0.0782,0.0088,0.0677,2.9389,26316
2.9692,12.619,-0.1138,0.0017,0.0045,0.9981,-15.4129,6.1489,0.1345,0.0005,-0.0032,-0.0124,-9.5987,10.5541,0.0393,0.001,-0.0534,6.0368,4.8491,-0.6549,-0.0453,-0.0005,0.0093,0.4043,-1.986,-14.7318,-1.2943,0.1442,0.0196,-0.8288,-6.3846,1.7131,0.0181,-0.0012,0.3686,-7.7486,17285
7.1108,6.2461,0.0717,0.0023,0.0092,1.7637,-4.5254,-0.2429,-0.0593,-0.0018,0.0023,-17.1849,-12.0307,12.6543,0.0779,0.0006,0.0971,13.9689,-6.9299,-1.0064,-0.0947,0.0001,-0.0309,-1.1184,-1.8615,-5.9577,0.0946,0.2716,-0.0201,-2.7842,3.2089,1.6578,0.0717,-0.0031,-0.3378,14.9391,0
-0.0606,-12.3213,0.162,-0.0021,-0.0136,0.7843,10.1913,10.0412,0.0743,-0.0018,-0.0001,1.0839,-4.014,15.3148,-0.056,0.0003,-0.0845,11.5664,-5.4074,1.0472,0.022,-0.0009,0.0115,0.241,-1.7354,-9.3707,1.1869,-0.3112,0.032,1.2433,8.3038,1.5211,0.0182,-0.0023,-0.1647,2.1162,9010
12.5935,15.7649,0.1059,-0.0002,0.0129,-2.8406,-16.1405,2.7021,0.168,-0.0017,-0.0018,-11.1466,-10.037,14.2418,-0.006,0.001,-0.0051,1.8201,7.6802,1.1667,-0.0458,0.001,0.0353,-0.2284,4.4107,-4.952,-0.3532,-0.2017,-0.0413,3.5507,-8.4624,-2.5487,0.0872,-0.0055,0.085,-11.8461,6888
16.233,-5.5177,-0.1332,-0.0013,0.0013,4.1244,-9.5255,8.3308,-0.2003,-0.0015,-0.0039,-10.8969,-4.0849,19.0569,-0.033,-0.0007,0.0539,17.1606,-8.2671,1.1342,-0.0668,-0.0008,-0.0448,-0.089,-2.4276,-12.6285,0.4675,-0.0383,0.0648,3.4617,8.2694,-0.4524,0.0045,-0.0077,0.4008,-1.1915,2218
1.5988,-2.8421,-0.1979,0.0006,0.0029,4.7972,-9.6508,-11.628,-0.026,0.003,0.0016,19.8428,6.6942,-9.2562,0.0785,0.0006,-0.0381,18.0306,-2.7762,-0.48,0.0906,-0.0001,0.0315,-1.4423,5.0662,-5.1874,0.4905,-0.0028,-0.0021,-3.8445,3.5685,0.5457,0.0373,0.0079,0.3991,-5.3407,5155
12.7448,-14.2566,0.1333,-0.0005,0.0073,-2.4027,2.3301,6.0733,0.1201,-0.0007,-0.0067,-4.9188,-6.3237,-12.272,0.0756,-0.0002,-0.0573,-1.6388,-8.3864,-1.9319,0.0452,0.0008,0.0149,-0.2527,-3.2992,4.7957,0.5997,-0.0399,0.0527,3.8244,-6.4105,-2.4386,-0.0465,0.0054,-0.2402,3.5884,61306
-8.6511,6.2564,0.0222,0.002,-0.0113,0.3652,-6.2362,9.1075,-0.2588,0.0008,-0.0005,2.4794,0.2002,15.9514,0.0081,-0.0003,-0.0185,6.6899,-7.1281,0.5637,-0.0006,-0.0005,0.0244,-0.8105,-1.4258,-4.6136,-0.7869,0.0813,0.0689,-2.2778,-7.4835,0.3957,-0.0114,0.0009,-0.1145,14.0249,53799
-13.8305,-12.9545,-0.122,0.003,0.0115,-4.1903,7.2406,11.3425,0.2211,0.0006,-0.0056,8.0416,-6.2359,-18.4561,0.0963,0.0008,-0.0816,19.554,-0.1856,-2.0728,-0.0585,0.0003,0.0943,0.8924,-0.642,9.5548,0.538,-0.2298,0.0771,1.9381,-4.4881,-0.8498,-0.0207,-0.001,0.1357,-1.9972,558
5.153,8.3804,-0.0148,-0.0001,0.0169,4.2276,17.0556,10.7949,-0.2139,-0.0006,-0.0058,-17.1754,-0.0133,-14.0831,0.0526,-0.0001,0.0338,5.0066,-8.9347,-2.2888,0.0563,-0.0003,0.0614,-0.3771,-4.6832,7.3263,0.5874,-0.0194,-0.0282,-0.3017,7.7805,-0.4734,-0.014,0.0083,0.3501,1.6049,49415
14.0239,-12.7013,0.0696,0.0002,-0.0074,-1.9469,5.232,7.5172,0.3883,0.0028,0.0027,-13.1297,10.0966,3.0927,-0.0346,0.0004,-0.0246,-6.8245,-5.2757,-1.5925,0.0088,-0.0005,0.054,-1.183,3.919,15.7394,0.1206,0.1145,-0.0204,3.3744,-1.8615,-0.0554,-0.0429,0.0021,0.2917,16.4558,56238
-3.269,-0.1028,0.0419,0.0016,0.0113,-4.4462,-10.3943,-9.1236,-0.1594,-0.001,0.004,-8.7128,9.9297,-11.5676,0.0831,0.0007,-0.0312,-7.6218,7.3757,-0.595,0.0923,-0.0002,-0.0669,-0.1886,-3.3754,-15.2211,0.4422,0.1197,-0.0239,3.3359,-3.3448,-2.3467,-0.045,0.0045,0.4127,-10.8936,67048
-15.436,0.5108,-0.161,-0.0021,-0.011,-3.555,-19.2906,-3.461,-0.2377,0.0019,-0.0018,17.7348,-4.1659,-3.6997,0.0566,-0.0006,0.0464,15.4892,4.7566,-2.663,0.0015,-0.0007,-0.0395,1.5698,-0.6234,18.0796,0.6467,0.1543,-0.01,-2.2929,2.5114,1.5354,0.0503,0.0057,0.443,-10.0186,8385
-2.4372,-0.0556,0.1128,-0.0017,0.0276,-0.1118,-13.1583,11.305,0.3961,-0.001,0.002,16.1383,11.0408,-14.9986,0.0544,0.0008,-0.0016,15.4722,1.4902,-1.5916,0.022,0.0001,-0.0085,0.8917,4.5133,14.2566,0.6536,-0.292,0.0238,2.0287,-0.1479,0.5883,0.0064,0.0025,0.1034,7.2632,6527
-11.8013,12.6002,0.0837,0.0017,-0.0239,3.541,-0.3774,8.2819,-0.1161,0.0004,-0.0068,5.398,-6.0676,-3.8115,0.0199,0.0001,0.0906,-2.9194,-6.1994,-2.7579,-0.0674,-0.001,0.0352,-0.34,5.9401,-12.906,0.4104,-0.1458,0.0114,4.2345,-4.6284,0.9597,0.0563,-0.0017,0.1705,15.0761,8878
