oe1-x,oe1-y,oe1-z,oe1-rotx,oe1-roty,oe1-rotz,oe2-x,oe2-y,oe2-z,oe2-rotx,oe2-roty,oe2-rotz,oe3-x,oe3-y,oe3-z,oe3-rotx,oe3-roty,oe3-rotz,oe4-x,oe4-y,oe4-z,oe4-rotx,oe4-roty,oe4-rotz,oe5-x,oe5-y,oe5-z,oe5-rotx,oe5-roty,oe5-rotz,oe6-x,oe6-y,oe6-z,oe6-rotx,oe6-roty,oe6-rotz,intensity
11.9146,-8.9005,-0.3632,0.0055,-0.3204,10.7416,5.7978,18.3102,-1.6059,0.0067,-0.0524,-10.6731,-5.796,-15.5214,-0.0426,-0.0013,-0.1863,12.3415,-6.6772,12.7447,-3.7352,0.002,0.1071,1.5151,-0.6369,-4.8314,-0.4407,0.3076,-0.4544,-3.5707,-5.3578,-5.4159,-0.5408,-0.4796,-2.5039,12.9408,0
-6.3099,9.7024,-0.4168,0.0064,-0.2984,9.5208,17.0362,10.0403,0.4654,-0.0023,-0.0944,-2.5429,12.863,14.7724,0.1707,-0.0005,-0.0895,1.7075,0.0652,17.4228,-1.4847,0.0055,-0.0845,-3.0008,2.8497,10.1414,-0.7966,-0.2245,1.5035,11.9404,8.9756,19.1628,-0.8456,1.2714,6.6676,-4.4036,0
-8.6139,-14.312,-0.507,-0.0061,0.0184,18.1036,6.2013,-11.8262,-0.9877,-0.0057,0.0691,-4.3079,-10.5525,-9.9608,0.1106,0.0077,-0.0972,-1.0483,-4.5912,-3.1841,-1.8317,-0.001,0.1609,1.3621,6.3927,-9.993,-0.9668,0.1996,0.3974,-6.5572,-8.0991,-6.2924,0.6963,-1.0135,-1.8344,13.5056,0
3.9014,-1.817,-0.7436,0.0042,0.1358,-9.4084,3.96,-3.5284,1.6621,-0.0079,-0.0816,-0.7414,1.1653,0.9907,0.1797,-0.0087,0.2829,2.3507,12.1233,-18.1537,4.649,-0.0021,0.0896,-4.1196,7.334,-15.6698,-3.2122,-0.234,-1.6208,0.0773,6.8158,19.8103,-0.5049,-0.9747,6.9377,-17.5876,0
-12.0157,-14.4014,-0.8937,0.003,0.1017,-3.7071,18.8358,-0.3159,-1.0822,0.0001,-0.0579,11.9096,9.7259,-14.7295,-0.1209,0.0092,-0.0736,12.4602,0.5721,-15.3392,1.3741,-0.0047,-0.1216,0.7121,2.7277,-15.6706,2.7254,-0.2825,-0.2489,-0.9745,7.5101,-11.5286,1.0509,0.8772,-1.2575,-8.6216,0
10.6142,-18.7754,0.2509,0.0045,0.1087,-1.3147,21.9099,2.069,0.9204,0.0054,0.0089,-8.3282,-8.1811,-11.9195,0.2026,0.0022,-0.1881,-11.6454,5.0772,-12.2262,-0.2783,-0.0065,0.2735,3.6949,2.9858,3.1913,-3.4368,-0.2177,1.7207,7.1935,3.1646,5.8037,0.7078,-1.081,6.9474,-8.9063,0
16.0983,6.3702,-0.3336,0.0038,-0.0214,2.6684,3.102,-15.1186,0.1444,0.0031,-0.0491,-7.6215,-2.6369,8.0926,-0.1076,0.0063,-0.1855,-13.183,-2.1136,-9.1104,0.2851,-0.0007,-0.0143,1.1978,3.3069,16.4194,3.2209,-0.0326,-1.1083,12.8944,-0.8928,-11.4242,-0.777,-0.4255,-0.5333,-11.1099,0
4.6275,13.4745,-0.3621,0.0047,-0.0994,10.9487,7.1408,-8.0331,-0.9276,-0.0077,-0.087,16.6351,11.6223,-19.495,0.2241,0.0018,0.0529,-13.9491,4.5538,14.8181,-1.7602,-0.0052,0.2486,-2.2878,-2.8827,-12.0837,-0.4517,-0.2502,0.5224,16.6394,-5.8539,-7.4767,-0.2097,0.295,-0.0778,17.0385,0
-11.8835,-10.6128,-0.2175,-0.004,0.1396,0.3747,9.1639,-11.4776,-0.2428,-0.0044,-0.0892,0.797,11.304,-17.5242,0.4704,0.0007,0.1242,11.2982,2.2831,6.6257,-1.2117,0.0044,-0.0591,0.922,3.0334,-14.4658,-0.1918,-0.2932,0.0528,7.3326,0.4797,4.8581,-0.3122,1.23,-6.943,9.3815,0
-11.1545,1.5078,-0.8268,-0.0004,-0.3144,14.4126,-21.3856,4.6298,0.6461,0.0071,0.0568,0.3734,-0.6482,5.8545,-0.0626,-0.0032,-0.082,18.6902,-9.2668,17.7059,-4.0302,-0.0022,0.2685,-5.4084,-5.3733,-15.9166,-1.4399,0.3026,0.4891,-5.714,-3.5664,2.3182,0.4174,0.2925,5.3053,13.5114,0
-19.6713,1.6127,-0.91,0.0057,0.3273,-17.9714,7.7608,4.3847,0.3537,-0.0074,-0.0778,-3.7877,15.0754,-2.5783,0.4665,-0.0056,0.0582,0.008,5.3834,-3.2236,3.6639,0.004,-0.2594,-2.4964,5.4323,11.6233,1.316,0.2826,-0.9599,5.4288,-8.4654,-13.4962,-0.5336,-0.2682,-5.3954,-17.9029,0
0.6975,-1.6078,-0.1251,-0.0052,0.0558,-10.2151,1.2483,-5.0879,1.7138,-0.0024,-0.0499,10.0269,-2.9251,18.9477,0.2992,-0.0105,-0.0346,18.0983,10.3703,2.8743,1.6527,0.0029,-0.0213,3.6624,-5.6005,0.6562,-2.5658,0.3419,-0.2772,4.3512,-1.4622,-2.4006,0.2458,0.3804,-4.0122,-18.8838,0
-7.9101,-10.1149,0.1122,0.0001,0.0784,4.233,15.2998,8.485,0.1318,0.0064,0.0248,10.6289,14.276,-5.3984,-0.0391,0.0054,-0.0272,7.8445,1.1963,13.8824,5.0647,0.0021,0.2779,-1.5647,1.0338,-1.531,1.9365,0.3285,1.6829,10.6761,3.7275,6.5358,-0.2085,-1.0566,-1.9042,-6.0481,0
-14.1238,12.3227,0.5672,-0.0006,-0.2571,15.2557,7.4056,-3.72,1.5059,-0.0062,0.0667,-2.2128,4.5071,16.4684,0.1703,0.0097,-0.1046,-16.222,-2.2875,2.8137,1.875,-0.0019,-0.2517,-5.4898,-0.0173,-3.8031,-0.7537,0.0752,0.3592,-16.8124,9.7586,5.8737,-1.1953,0.6435,-1.6992,-0.2614,0
8.5666,15.004,-0.3936,0.0001,-0.2063,13.207,-20.1937,5.5552,1.2547,0.0012,0.0623,3.4977,-5.1394,3.0037,0.0681,-0.0057,0.1331,0.4328,-0.5398,-11.0819,2.5335,0.0048,-0.165,-3.8574,5.9637,4.4907,-0.2631,0.3445,0.3095,-3.3745,9.4117,-13.3624,-0.5736,-0.8799,-4.5563,-1.0821,0
-5.5286,4.6081,-0.8322,-0.0069,0.3667,-15.9111,-14.4053,11.64,1.0595,0.006,-0.0648,-14.0886,-9.1154,-14.6561,-0.3031,-0.0043,0.183,-0.6499,5.0055,-11.6009,-3.5293,0.001,0.2274,-4.8483,6.3743,8.1493,-0.7946,-0.0196,-0.1659,11.0193,6.8791,-19.942,0.8757,-1.0441,8.0072,1.0631,0
11.9552,-14.9737,0.5671,0.002,-0.3171,4.1543,-9.6083,3.4741,-1.3149,0.0056,0.055,-5.9461,-14.278,-1.4426,-0.2716,-0.0076,0.0028,18.2854,9.7581,-12.0773,1.3287,0.0059,0.2528,2.6515,-4.374,-18.4345,1.0266,-0.3374,1.7095,-10.8831,-1.66,-6.4925,0.7914,-1.0516,7.869,2.1255,0
-19.1864,-14.5243,-0.8726,-0.0021,0.0286,-6.0134,-21.7139,9.5195,0.4764,0.0055,-0.0821,-16.3917,4.1919,19.2481,0.4618,-0.0076,0.2579,-12.5299,5.4845,7.073,-4.3135,-0.0028,0.043,-0.7176,5.4165,-0.7749,2.4385,0.0476,1.0041,-3.1844,5.0645,-8.2029,1.0341,1.0474,-4.7017,6.2711,0
13.3433,18.2401,0.5311,0.0047,0.0297,-14.3168,-7.4625,6.271,-1.0521,0.0035,-0.0373,-10.7172,12.8502,-18.2814,-0.2317,-0.0071,0.0016,-6.2249,3.8287,7.3841,0.4511,0.0023,-0.1573,-1.2122,-2.3274,-4.8816,3.075,0.0867,-0.1608,2.2652,-6.3045,-3.1576,-1.0761,0.5787,-1.6341,9.8703,0
-9.6371,17.2925,-0.1475,-0.007,-0.187,-3.0455,2.4609,13.2339,-1.8719,0.0047,-0.0486,-0.6574,-4.8983,-13.1381,-0.0779,-0.0026,-0.1603,13.6914,-6.8335,-13.9597,2.1194,-0.0026,0.0105,3.0379,-5.4027,-15.8266,2.5382,-0.2473,1.1277,17.3772,9.1963,-7.9815,-0.8063,-0.6393,-3.3238,-13.0721,0
12.2183,-17.1194,0.6763,0.0044,0.0061,0.561,-9.2432,-19.6849,0.0064,0.0038,0.0784,9.477,2.3118,17.099,-0.0297,0.0106,-0.2024,7.1726,0.6779,15.4581,1.5564,-0.0009,-0.2578,-3.1911,1.121,-1.5988,-2.6021,0.3377,1.1308,10.2731,-3.5628,-16.4087,-0.7318,1.0738,-6.2395,-18.2969,0
2.4796,11.6604,-0.4899,0.0057,0.3658,17.2561,17.896,15.8446,-0.8429,-0.0072,0.0292,-2.223,1.4016,17.3988,-0.2382,0.0062,-0.0195,7.0181,-4.936,2.9619,-5.3139,-0.0043,-0.1894,4.3366,7.4586,12.9763,0.9116,-0.1261,-1.6284,-16.1976,4.5376,0.0758,-0.2593,-0.5725,-2.3071,-7.1631,0
-3.2846,-8.1356,0.9351,0.0036,-0.3175,14.0863,-12.3237,6.2889,0.3088,-0.0004,-0.0985,-18.7807,-3.5339,-13.053,-0.4787,0.0097,-0.1767,-18.8564,4.5375,11.5733,-1.4995,0.0057,0.1324,-2.7898,-5.4799,-3.2306,3.6168,0.0807,1.2502,-17.2522,3.8869,13.2953,0.3954,0.2476,4.6936,3.4397,0
17.187,-3.5366,-0.9341,0.0025,0.1162,10.4784,17.9509,-10.5421,-0.8489,-0.0052,-0.0437,-10.0291,-11.8891,15.4477,-0.2604,0.0088,0.1148,-15.7787,4.104,16.146,-2.8818,-0.007,0.2258,-0.0925,2.5657,8.6583,-2.1582,0.3262,-1.0609,-11.2117,3.1478,1.7489,0.4369,0.2291,-6.407,-11.4601,0
-8.6516,11.0087,-0.0504,0.007,-0.2137,-12.689,-18.697,18.4403,0.5985,-0.0012,0.0248,-12.3924,9.6317,19.9842,0.1082,0.0032,-0.2206,-5.0013,1.6337,-18.3008,-1.6297,-0.0056,-0.0231,1.7333,2.2992,-7.5805,3.5233,0.0256,0.3855,-2.3992,-4.1597,-16.4187,0.3218,0.4041,-0.3513,-11.9673,0
-6.4827,-19.9362,0.873,-0.0054,0.195,7.7895,-8.6159,16.5564,0.9847,0.001,-0.0654,0.777,-10.9436,-18.186,-0.2937,0.0021,0.2463,1.4839,2.2258,-15.395,3.7999,0.0018,0.2514,-2.6468,-0.435,-8.2498,-3.5533,0.3208,1.1818,9.7729,-3.4894,11.5726,-1.0082,0.6962,-7.2948,12.268,0
10.7866,-19.7543,0.1725,0.0055,-0.0619,13.5771,-8.9117,-15.829,1.2971,-0.0035,0.0688,-4.936,7.1347,6.1117,0.4696,0.0057,0.2112,3.4794,-10.3396,19.3505,3.5599,0.0051,0.2958,-3.1398,2.7095,-1.297,-1.2796,-0.2377,-0.8169,12.7694,-9.3905,5.7769,-1.1131,-0.8447,2.1379,-2.2914,0
-0.5496,9.0276,0.2876,-0.0053,0.3041,-8.1361,7.0177,6.671,1.3822,-0.0034,0.0652,8.0017,-5.4625,8.3869,-0.4443,0.0055,-0.2011,-4.4057,7.8212,14.9977,1.7833,0.0054,0.1142,-0.7681,-0.6114,12.3641,0.2087,0.3484,1.3289,8.2628,-1.4091,-3.6971,-0.2518,0.7024,4.3853,7.0441,0
-14.5598,-9.8337,-0.1336,-0.0041,0.019,1.0249,6.3362,10.5763,0.1976,-0.0037,-0.0018,5.9999,-13.2972,-12.7036,0.3512,0.007,0.2755,1.2129,-7.3255,-0.0802,-4.4486,0.0061,0.2701,3.6499,4.872,-6.0619,-1.6141,-0.204,-1.6613,-14.3711,8.2584,-16.6391,-1.2894,-0.0488,-1.5994,-1.5526,0
13.2155,-15.0252,0.2555,-0.0035,-0.2302,3.8176,-14.8189,-12.5259,-0.3923,0.0014,0.0191,8.1914,-9.8554,-6.6294,0.4762,0.01,-0.1853,3.7547,2.9123,11.3242,1.0667,0.0028,-0.2631,-0.9518,-5.3241,4.4465,0.9775,-0.3191,0.9816,-6.3776,0.9063,4.3329,-1.1251,0.8494,-0.2461,1.2026,0
-10.1597,-1.3838,0.4766,-0.0031,0.1163,15.2941,-10.6935,11.4197,1.5962,0.0041,-0.0568,-6.4409,9.387,-6.7842,-0.0918,0.0101,0.2689,-15.5579,-3.9451,-19.855,-0.8262,-0.0034,-0.2447,1.9997,3.3152,13.9388,0.8561,-0.3456,1.4213,-7.1886,3.5902,9.9764,0.9677,-0.9324,-2.5406,17.5958,0
12.9082,2.6463,-0.2098,0.0026,0.333,14.1065,-10.9664,0.7493,1.8786,-0.0067,0.0628,-11.9312,-0.2963,3.5201,0.0223,-0.0019,-0.2882,13.138,1.2595,2.2194,-4.4073,-0.0007,-0.0015,-5.5982,4.0937,-2.708,-0.8083,0.2473,0.1178,11.9266,-4.7215,-4.5146,0.6916,-0.642,2.2793,-9.5282,0
-18.9515,-10.088,-0.4704,0.001,-0.3182,16.9132,14.0803,6.5815,1.3917,0.0041,-0.0176,6.9176,14.2224,12.3432,-0.4931,0.0043,-0.2289,-3.1525,3.9419,-9.2599,-5.3541,0.0054,-0.114,-0.9917,4.172,-4.9799,-2.4016,0.0621,-0.8113,-15.3793,-2.059,-9.177,0.7404,-1.3198,8.411,-1.8892,0
-14.2628,16.5898,0.3668,-0.0028,-0.2519,16.1014,1.446,-2.9207,1.3807,-0.0045,0.0937,-16.9807,9.5543,-10.5167,0.4833,0.0092,-0.0946,0.0316,-2.4793,15.5852,-1.3819,0.0019,0.1838,0.3344,3.0947,-0.0335,-1.7866,-0.3221,-0.9908,-5.8144,6.2895,-9.0812,-0.6495,-1.1206,-5.2961,10.2458,0
14.1699,10.9735,0.0596,-0.0051,0.2224,3.0349,-12.1821,-6.4329,-1.2047,-0.0036,0.039,-2.7086,-5.9895,17.6227,0.3796,0.0031,0.1092,1.6563,-0.3434,-1.7469,1.0818,0.0026,0.0137,3.4328,-0.3054,-18.8589,0.1527,0.1313,1.2734,6.3339,2.6474,-3.1243,-0.5603,-1.2918,8.0471,11.0453,0
-7.6355,9.0978,0.1062,-0.0025,0.2475,-1.6471,4.5898,16.4315,-0.5943,0.0013,-0.096,-6.3065,-7.9738,-0.5955,-0.1046,0.0029,0.1717,-16.8705,1.9291,14.9053,1.1077,0.0026,-0.1997,-5.1145,-7.2759,-11.9914,1.9436,0.0601,-1.1441,-8.3152,0.6746,-19.5321,0.942,-0.096,2.9888,-16.1451,0
7.8615,5.2688,-0.568,0.0001,-0.205,-6.9164,-13.4597,-11.3099,0.7243,0.0007,0.0657,-19.8503,-3.6038,-14.5025,-0.1418,0.0073,-0.1543,0.0138,-1.9724,2.3769,-2.4621,-0.0066,-0.0543,1.4591,3.0699,-5.3522,-2.4267,0.0324,-0.238,17.8891,6.3285,8.9946,0.6614,-0.473,-6.2976,18.3718,0
-6.7204,3.7556,0.4885,0.0067,0.0749,8.7654,20.8455,-18.5466,-1.5715,0.0038,0.0505,16.5744,-11.9523,-3.6857,-0.0347,-0.0023,0.1252,1.1911,-8.7823,-0.3032,2.2036,0.0047,-0.025,-4.0118,0.4498,-4.5417,2.1909,0.0804,1.0346,14.5327,3.6535,10.4465,0.4239,0.2689,-1.3728,-11.4913,0
-11.5605,-4.9098,-0.4017,-0.0064,-0.1329,-9.4625,-20.4485,10.7875,-1.3638,-0.0042,-0.0922,7.5166,-2.4337,-19.0487,-0.3879,-0.0101,0.1291,-2.4865,-2.4732,-3.4826,-3.2593,0.0032,-0.1545,0.3846,4.7747,-14.0547,1.5429,0.185,0.1769,-3.4134,-6.5582,10.8184,-0.9987,0.0899,8.4897,8.0772,0
0.8207,3.7613,-0.5135,-0.0003,0.093,-17.3559,-21.0412,10.2913,1.1244,0.0046,-0.0407,12.5409,9.6598,-15.2535,0.4634,-0.0041,0.253,-3.068,-6.5314,-4.6804,1.6265,-0.0009,0.2031,-4.3313,-2.2373,4.84,0.2644,-0.0374,-0.6925,-16.1977,-0.4129,-1.1723,-0.8978,-0.5265,-7.5413,11.2259,0
-11.7558,-14.3585,-0.9868,-0.0058,0.2075,16.3587,18.9311,-9.306,1.4381,-0.0001,-0.0519,-1.752,-4.3124,-15.102,-0.2128,-0.0009,0.133,-16.7857,3.1964,-17.471,-3.8063,-0.0047,0.1171,4.81,-2.2991,2.5175,-3.5618,0.2748,0.9872,-6.9526,3.106,19.6632,-0.39,0.2306,-5.4711,15.8305,0
-11.69,-5.5283,0.0907,-0.0012,-0.0735,-15.6395,-19.2365,10.3947,-1.2986,-0.0016,0.0912,11.0787,0.4035,0.6001,-0.2474,0.0082,-0.1475,6.1649,1.2169,-14.212,-2.635,-0.0053,-0.003,3.8347,2.6085,3.3643,1.2437,0.0104,-0.7007,-0.8286,2.8197,-5.9138,-1.2387,0.8564,-3.8014,-12.7131,0
6.4139,12.7712,-0.0992,0.0065,0.2261,-10.253,19.5454,5.0798,-0.0393,0.0042,-0.0403,15.64,1.7213,9.663,-0.4825,0.0054,0.1829,-0.6386,-5.9229,-18.726,3.581,0.0019,-0.2105,2.6178,0.3424,-14.5101,0.3591,0.0179,0.1162,-12.4803,7.0739,-19.5585,0.6018,0.7392,7.3136,-17.9525,0
-9.9586,0.0361,-0.4936,0.0038,-0.0464,1.6714,4.2996,8.551,-1.6912,-0.0007,0.0536,2.4316,11.8508,14.6812,-0.0953,0.0042,-0.1224,-7.7819,1.6142,-6.1457,1.2219,0.0008,0.1768,-2.5865,0.3335,6.9554,0.0697,0.322,-0.6325,17.8144,-2.4041,-6.13,-0.1349,-0.4612,-6.0242,0.1584,8307
8.4057,7.2668,0.99,0.0028,0.31,16.4868,-3.6051,-7.8305,0.7031,0.0061,0.0209,10.041,1.5144,-3.7539,-0.034,-0.0051,0.2408,18.9542,-5.3527,2.3942,-4.2493,-0.0055,0.061,-0.9564,-4.9651,-17.4012,0.2958,0.3359,0.8138,-10.52,6.6588,4.5949,0.212,0.0948,2.336,-11.9511,0
-1.7484,-19.6596,0.8079,0.0053,0.2918,-14.3391,2.5423,1.1011,-0.2056,0.0078,0.0823,2.2089,5.7167,6.3022,0.4525,-0.0077,0.1609,9.6373,-0.8737,-10.3213,1.2717,0.0011,-0.0674,-2.3484,6.9714,9.6858,1.7012,-0.2431,0.4743,-17.4214,-1.8937,-12.1362,-0.7655,1.05,-7.6783,-18.197,0
-6.8001,8.0271,-0.0084,0.0006,-0.1836,-11.1446,-5.7532,10.5348,-0.1993,-0.007,-0.0612,10.8006,12.2722,-11.1337,0.3437,0.0064,0.0208,-1.9632,4.7557,10.3292,3.3565,0.0053,-0.0376,-1.0576,5.7319,3.2302,-2.3341,-0.0472,0.5525,-11.2925,5.1101,5.7695,0.9347,-0.1947,2.748,4.4221,0
7.1895,-4.4416,-0.8964,-0.0042,0.0111,16.6335,12.6996,-19.5994,0.3194,-0.0034,0.0122,3.8575,9.6856,9.1544,-0.1034,-0.0019,-0.223,-5.1426,-3.7681,15.9738,1.5549,-0.0012,0.0189,4.2272,0.6943,-1.0451,-1.0615,-0.0598,0.9393,17.1607,2.2902,16.8649,0.569,1.222,3.5299,18.8538,0
-15.413,3.6724,0.8984,-0.0034,-0.1352,5.7153,7.9339,-7.1956,1.6428,0.0005,-0.0259,10.9741,-10.3111,-0.5677,-0.3149,0.0069,-0.051,13.9455,-5.8451,-7.6772,3.8845,0.0028,0.2916,-3.2608,4.1468,-9.3885,1.889,0.3104,1.6851,4.5368,7.4723,-11.797,0.5846,-1.2272,5.7744,19.344,0
-13.3498,-5.0224,-0.929,0.0031,0.1677,-16.1581,-2.4635,5.8543,0.4755,0.0001,-0.0549,8.1621,-3.9873,1.8003,0.1706,-0.0108,-0.0562,-10.5531,8.8541,-18.9036,1.2,0.0008,0.1317,-0.7703,-0.5523,12.6178,-3.1014,-0.298,-0.8073,17.6905,-7.2388,-8.6359,-1.2462,-0.0739,2.1008,11.1141,0
-12.6107,19.4515,-0.7698,-0.0019,-0.2412,13.9451,13.4119,-4.4154,-1.7689,-0.0071,-0.0425,-0.7005,-3.0849,-11.748,0.4835,0.0075,-0.193,-13.0233,-0.1106,12.0958,-0.1274,-0.0069,-0.2848,-0.8088,-3.3011,-15.8,1.1645,0.3149,-0.0886,-12.1814,-6.5242,-3.4757,-0.9173,1.2735,0.4462,-18.6566,0
-4.4934,3.8057,0.0734,0.0013,-0.0852,14.0488,14.9528,-7.6729,1.007,0.0067,-0.0639,-7.1791,-12.6393,10.8121,-0.3207,-0.0084,0.2943,-16.9952,11.8433,-14.0564,4.0499,-0.0031,0.1723,2.4702,5.1156,0.8986,-2.6545,0.1948,-0.4354,4.879,9.8816,13.2857,-0.434,-0.6981,8.6028,-9.4127,0
-19.6543,-9.1985,0.7436,-0.0034,0.1759,-3.3843,-9.6132,15.1884,1.8293,-0.0021,0.0865,-1.0716,13.057,-1.1112,0.2143,0.0087,-0.0457,-5.0426,4.5308,17.08,4.9756,-0.0024,-0.2079,0.4036,2.532,4.4412,-0.6658,-0.1819,0.9457,5.7517,3.9432,7.2481,-0.4798,-1.128,6.0651,16.9944,0
-6.6526,1.896,0.5615,0.0063,-0.1616,11.3841,20.8326,16.4553,-0.9674,-0.0078,-0.0511,3.9617,3.4115,13.3708,0.465,-0.005,-0.2701,-13.8667,-1.0394,14.4268,3.3646,0.0053,-0.1291,0.2784,5.1518,1.1875,-0.0906,-0.3241,-0.4816,15.2865,-5.2182,5.8023,0.2564,0.5464,2.6626,-10.6038,0
7.9074,-12.3225,0.2542,0.0065,-0.2294,4.9387,-12.5705,2.9699,-0.5443,0.0056,0.0723,-6.5922,-5.9727,-17.8937,-0.0083,-0.0069,0.2188,10.7974,1.0764,9.2991,0.9685,0.0057,0.0355,4.599,4.992,2.3151,2.2773,-0.1662,0.6463,1.2839,0.7652,-6.6578,-0.801,0.9557,4.4328,14.3773,0
-5.5419,-11.7681,-0.6347,-0.0035,0.2249,12.2241,-2.3421,-3.9703,-0.1211,-0.0062,0.0434,-19.7309,5.4376,15.269,0.4035,0.0106,0.0192,19.7531,-4.5441,0.6336,2.968,-0.004,0.2337,0.917,4.3336,-18.5616,1.8587,-0.243,0.3602,4.5608,5.9192,12.3408,-1.2561,0.5881,-8.0499,-10.4896,0
14.4773,4.6075,-0.2151,0.0019,-0.0543,-3.3323,-6.224,12.3144,1.1547,-0.0044,0.0469,-13.3006,2.2683,2.7828,0.2398,0.006,-0.255,-19.8403,-11.0324,2.225,4.5991,0.0045,-0.2255,-3.9623,2.6048,13.2926,1.7411,-0.1919,1.5246,13.9245,6.8451,-12.6129,0.4454,-0.346,4.6719,-16.6352,0
